id,test,model,date,timestamp,agent,component,time
82,1,gpt-5.1,10/03/2026,150.07375168800354,Recognition,4648231,3.39818
82,1,gpt-5.1,10/03/2026,153.47211480140686,Prediction,4648231,2.42995
82,1,gpt-5.1,10/03/2026,155.94988679885864,Robot,4648231,7.98257
82,1,gpt-5.1,10/03/2026,163.93246054649353,Human,4648231,11.3185
82,1,gpt-5.1,10/03/2026,178.52931213378906,Recognition,4648238,6.78467
82,1,gpt-5.1,10/03/2026,185.31417393684387,Prediction,4648238,2.34975
82,1,gpt-5.1,10/03/2026,187.72611117362976,Robot,4648238,8.02989
82,1,gpt-5.1,10/03/2026,195.75601077079773,Human,4648238,9.75025
82,1,gpt-5.1,10/03/2026,208.77831482887268,Recognition,6192849,1.97592
82,1,gpt-5.1,10/03/2026,210.7546854019165,Prediction,6192849,2.35995
82,1,gpt-5.1,10/03/2026,213.15956687927246,Robot,6192849,8.00482
82,1,gpt-5.1,10/03/2026,221.16439247131348,Human,6192849,6.26168
82,1,gpt-5.1,10/03/2026,230.70035791397095,Recognition,,2.05962
82,1,gpt-5.1,10/03/2026,247.11087012290955,Recognition,6086771,2.21462
82,1,gpt-5.1,10/03/2026,249.32566261291504,Prediction,6086771,2.41908
82,1,gpt-5.1,10/03/2026,251.79277873039246,Robot,6086771,8.85084
82,1,gpt-5.1,10/03/2026,260.6436188220978,Human,6086771,4.58291
82,1,gpt-5.1,10/03/2026,268.52673625946045,Recognition,6056475,2.89094
82,1,gpt-5.1,10/03/2026,271.4178738594055,Prediction,6056475,2.28672
82,1,gpt-5.1,10/03/2026,273.74288845062256,Robot,6056475,7.26869
82,1,gpt-5.1,10/03/2026,281.01158356666565,Human,6056475,13.83116
82,1,gpt-5.1,10/03/2026,298.10354590415955,Recognition,,3.41062
82,1,gpt-5.1,10/03/2026,304.78614044189453,Recognition,6286272,1.99329
82,1,gpt-5.1,10/03/2026,306.77962493896484,Prediction,6286272,2.13445
82,1,gpt-5.1,10/03/2026,308.9549791812897,Robot,6286272,7.36827
82,1,gpt-5.1,10/03/2026,316.3232560157776,Human,6286272,4.43911
82,1,gpt-5.1,10/03/2026,324.03458738327026,Recognition,6056492,2.25208
82,1,gpt-5.1,10/03/2026,326.28696870803833,Prediction,6056492,2.19099
82,1,gpt-5.1,10/03/2026,328.5115613937378,Robot,6056492,7.68345
82,1,gpt-5.1,10/03/2026,336.1950135231018,Human,6056492,5.57489
82,1,gpt-5.1,10/03/2026,345.03793358802795,Recognition,6330455,1.91476
82,1,gpt-5.1,10/03/2026,346.95288133621216,Prediction,6330455,2.36096
82,1,gpt-5.1,10/03/2026,349.33641958236694,Robot,6330455,7.86659
82,1,gpt-5.1,10/03/2026,357.2030117511749,Human,6330455,9.91132
82,1,gpt-5.1,10/03/2026,370.3881437778473,Recognition,6330456,2.49172
82,1,gpt-5.1,10/03/2026,372.8803253173828,Prediction,6330456,2.56953
82,1,gpt-5.1,10/03/2026,375.4763174057007,Robot,6330456,7.19897
82,1,gpt-5.1,10/03/2026,382.67529249191284,Human,6330456,8.77603
82,1,gpt-5.1,10/03/2026,394.74991250038147,Recognition,6226661,2.01097
82,1,gpt-5.1,10/03/2026,396.76116037368774,Prediction,6226661,2.28855
82,1,gpt-5.1,10/03/2026,399.0733027458191,Robot,6226661,7.80217
82,1,gpt-5.1,10/03/2026,406.87547302246094,Human,6226661,11.0626
82,1,gpt-5.1,10/03/2026,437.1211886405945,Human,,17.12668
83,2,gpt-5.1,10/03/2026,3.3007595539093018,Recognition,6086771,2.23665
83,2,gpt-5.1,10/03/2026,5.537519931793213,Prediction,6086771,2.06439
83,2,gpt-5.1,10/03/2026,7.626847982406616,Robot,6086771,8.25811
83,2,gpt-5.1,10/03/2026,15.884963035583496,Human,6086771,4.02152
83,2,gpt-5.1,10/03/2026,23.182624578475952,Recognition,6330459,4.55499
83,2,gpt-5.1,10/03/2026,27.73792338371277,Prediction,6330459,1.78659
83,2,gpt-5.1,10/03/2026,29.567203044891357,Robot,6330459,7.58134
83,2,gpt-5.1,10/03/2026,37.1485435962677,Human,6330459,5.39713
83,2,gpt-5.1,10/03/2026,45.79757833480835,Recognition,4610745,2.64966
83,2,gpt-5.1,10/03/2026,48.447330474853516,Prediction,4610745,3.28524
83,2,gpt-5.1,10/03/2026,51.75202560424805,Robot,4610745,7.96442
83,2,gpt-5.1,10/03/2026,59.71645259857178,Human,4610745,5.65295
83,2,gpt-5.1,10/03/2026,83.05807948112488,Recognition,6335178,3.49028
83,2,gpt-5.1,10/03/2026,86.54864168167114,Prediction,6335178,2.81367
83,2,gpt-5.1,10/03/2026,89.426194190979,Robot,6335178,8.03412
83,2,gpt-5.1,10/03/2026,97.46031856536865,Human,6335178,3.21342
83,2,gpt-5.1,10/03/2026,103.92953443527222,Recognition,6335170,4.22016
83,2,gpt-5.1,10/03/2026,108.14990520477295,Prediction,6335170,2.5308
83,2,gpt-5.1,10/03/2026,110.74957156181335,Robot,6335170,8.0627
83,2,gpt-5.1,10/03/2026,118.81227445602417,Human,6335170,4.44539
83,2,gpt-5.1,10/03/2026,126.52630925178528,Recognition,4648231,2.42248
83,2,gpt-5.1,10/03/2026,128.94906210899353,Prediction,4648231,2.81687
83,2,gpt-5.1,10/03/2026,131.83692979812622,Robot,4648231,7.96737
83,2,gpt-5.1,10/03/2026,139.8043065071106,Human,4648231,9.07718
83,2,gpt-5.1,10/03/2026,152.14146184921265,Recognition,4648238,2.7721
83,2,gpt-5.1,10/03/2026,154.91370344161987,Prediction,4648238,2.92785
83,2,gpt-5.1,10/03/2026,157.907062292099,Robot,4648238,7.54611
83,2,gpt-5.1,10/03/2026,165.4531707763672,Human,4648238,5.58873
83,2,gpt-5.1,10/03/2026,174.32020497322083,Recognition,6192849,5.40871
83,2,gpt-5.1,10/03/2026,179.72910976409912,Prediction,6192849,2.80914
83,2,gpt-5.1,10/03/2026,182.57688736915588,Robot,6192849,7.98026
83,2,gpt-5.1,10/03/2026,190.55714774131775,Human,6192849,5.62215
83,2,gpt-5.1,10/03/2026,208.5579924583435,Recognition,6086771,3.47599
83,2,gpt-5.1,10/03/2026,212.03419375419617,Prediction,6086771,2.6302
83,2,gpt-5.1,10/03/2026,214.71587133407593,Robot,6086771,8.87303
83,2,gpt-5.1,10/03/2026,223.58890581130981,Human,6086771,2.66913
83,2,gpt-5.1,10/03/2026,229.52947354316711,Recognition,6056475,2.12839
83,2,gpt-5.1,10/03/2026,231.65807461738586,Prediction,6056475,2.46314
83,2,gpt-5.1,10/03/2026,234.15600657463074,Robot,6056475,7.27248
83,2,gpt-5.1,10/03/2026,241.4284908771515,Human,6056475,4.28561
83,2,gpt-5.1,10/03/2026,248.96817064285278,Recognition,,3.36308
83,2,gpt-5.1,10/03/2026,255.61187720298767,Recognition,6286272,3.95932
83,2,gpt-5.1,10/03/2026,259.57154655456543,Prediction,6286272,2.59655
83,2,gpt-5.1,10/03/2026,262.2051115036011,Robot,6286272,7.68796
83,2,gpt-5.1,10/03/2026,269.8930697441101,Human,6286272,3.93361
83,2,gpt-5.1,10/03/2026,277.09499430656433,Recognition,6056492,2.20854
83,2,gpt-5.1,10/03/2026,279.3039071559906,Prediction,6056492,2.33832
83,2,gpt-5.1,10/03/2026,281.6845247745514,Robot,6056492,7.56788
83,2,gpt-5.1,10/03/2026,289.2524037361145,Human,6056492,3.17415
83,2,gpt-5.1,10/03/2026,295.7083795070648,Recognition,6330455,3.05457
83,2,gpt-5.1,10/03/2026,298.76317381858826,Prediction,6330455,2.75011
83,2,gpt-5.1,10/03/2026,301.542897939682,Robot,6330455,7.86141
83,2,gpt-5.1,10/03/2026,309.4043095111847,Human,6330455,6.06103
83,2,gpt-5.1,10/03/2026,318.7305247783661,Recognition,,2.43679
83,2,gpt-5.1,10/03/2026,324.43507051467896,Recognition,,2.23981
83,2,gpt-5.1,10/03/2026,329.9450407028198,Recognition,,2.32851
83,2,gpt-5.1,10/03/2026,335.538134098053,Recognition,,2.11809
83,2,gpt-5.1,10/03/2026,340.9542603492737,Recognition,6330456,4.44636
83,2,gpt-5.1,10/03/2026,345.4006972312927,Prediction,6330456,3.31552
83,2,gpt-5.1,10/03/2026,348.74559211730957,Robot,6330456,7.19518
83,2,gpt-5.1,10/03/2026,355.9407753944397,Human,6330456,4.32558
83,2,gpt-5.1,10/03/2026,363.5231990814209,Recognition,6226661,2.84129
83,2,gpt-5.1,10/03/2026,366.3647348880768,Prediction,6226661,3.53955
83,2,gpt-5.1,10/03/2026,369.9407706260681,Robot,6226661,7.79998
83,2,gpt-5.1,10/03/2026,377.74075412750244,Human,6226661,6.30212
83,2,gpt-5.1,10/03/2026,394.34500193595886,Human,,21.23594
84,2,gpt-5.1,10/03/2026,3.295464277267456,Recognition,6086771,3.66116
84,2,gpt-5.1,10/03/2026,6.956833124160767,Prediction,6086771,1.72431
84,2,gpt-5.1,10/03/2026,8.7019624710083,Robot,6086771,8.26297
84,2,gpt-5.1,10/03/2026,16.96493172645569,Human,6086771,3.6749
84,2,gpt-5.1,10/03/2026,23.915337085723877,Recognition,6330459,3.58025
84,2,gpt-5.1,10/03/2026,27.495874643325806,Prediction,6330459,1.79191
84,2,gpt-5.1,10/03/2026,29.314038515090942,Robot,6330459,7.24248
84,2,gpt-5.1,10/03/2026,36.5565242767334,Human,6330459,12.93674
84,2,gpt-5.1,10/03/2026,52.77544140815735,Recognition,4610745,1.6226
84,2,gpt-5.1,10/03/2026,54.3983941078186,Prediction,4610745,1.80038
84,2,gpt-5.1,10/03/2026,56.23534417152405,Robot,4610745,7.96853
84,2,gpt-5.1,10/03/2026,64.20387840270996,Human,4610745,15.1054
84,2,gpt-5.1,10/03/2026,94.49923777580261,Recognition,6335178,2.01483
84,2,gpt-5.1,10/03/2026,96.51432466506958,Prediction,6335178,2.00953
84,2,gpt-5.1,10/03/2026,98.58037090301514,Robot,6335178,8.02372
84,2,gpt-5.1,10/03/2026,106.6040940284729,Human,6335178,10.4795
84,2,gpt-5.1,10/03/2026,120.35217595100403,Recognition,6335170,2.56861
84,2,gpt-5.1,10/03/2026,122.92113089561462,Prediction,6335170,3.61682
84,2,gpt-5.1,10/03/2026,126.60075187683105,Robot,6335170,8.04235
84,2,gpt-5.1,10/03/2026,134.64311027526855,Human,6335170,16.47391
84,2,gpt-5.1,10/03/2026,154.3713276386261,Recognition,4648231,3.1948
84,2,gpt-5.1,10/03/2026,157.56632614135742,Prediction,4648231,2.25628
84,2,gpt-5.1,10/03/2026,159.87301063537598,Robot,4648231,8.1546
84,2,gpt-5.1,10/03/2026,168.02760648727417,Human,4648231,8.4174
84,2,gpt-5.1,10/03/2026,179.7192850112915,Recognition,4648238,2.92459
84,2,gpt-5.1,10/03/2026,182.64400792121887,Prediction,4648238,1.9608
84,2,gpt-5.1,10/03/2026,184.70120429992676,Robot,4648238,8.03739
84,2,gpt-5.1,10/03/2026,192.73859405517578,Human,4648238,7.60208
84,2,gpt-5.1,10/03/2026,203.60753655433655,Recognition,6192849,2.06645
84,2,gpt-5.1,10/03/2026,205.67418932914734,Prediction,6192849,3.96216
84,2,gpt-5.1,10/03/2026,209.70693063735962,Robot,6192849,7.99934
84,2,gpt-5.1,10/03/2026,217.7062692642212,Human,6192849,8.81123
84,2,gpt-5.1,10/03/2026,247.64198684692383,Recognition,6086771,2.29635
84,2,gpt-5.1,10/03/2026,249.93870210647583,Prediction,6086771,2.20859
84,2,gpt-5.1,10/03/2026,252.2078502178192,Robot,6086771,8.97825
84,2,gpt-5.1,10/03/2026,261.1861038208008,Human,6086771,7.09866
84,2,gpt-5.1,10/03/2026,271.55015444755554,Recognition,6056475,1.70557
84,2,gpt-5.1,10/03/2026,273.2560360431671,Prediction,6056475,1.93709
84,2,gpt-5.1,10/03/2026,275.222469329834,Robot,6056475,7.52373
84,2,gpt-5.1,10/03/2026,282.74620270729065,Human,6056475,9.62656
84,2,gpt-5.1,10/03/2026,295.64454674720764,Recognition,6286272,1.99128
84,2,gpt-5.1,10/03/2026,297.6361093521118,Prediction,6286272,1.92897
84,2,gpt-5.1,10/03/2026,299.5959441661835,Robot,6286272,7.35816
84,2,gpt-5.1,10/03/2026,306.95410656929016,Human,6286272,8.54692
84,2,gpt-5.1,10/03/2026,318.7540817260742,Recognition,6056492,2.1114
84,2,gpt-5.1,10/03/2026,320.86569714546204,Prediction,6056492,1.92449
84,2,gpt-5.1,10/03/2026,322.83088636398315,Robot,6056492,7.57165
84,2,gpt-5.1,10/03/2026,330.4025368690491,Human,6056492,6.11346
84,2,gpt-5.1,10/03/2026,339.77699089050293,Recognition,6330455,2.8218
84,2,gpt-5.1,10/03/2026,342.5991892814636,Prediction,6330455,2.31583
84,2,gpt-5.1,10/03/2026,344.94613337516785,Robot,6330455,7.95959
84,2,gpt-5.1,10/03/2026,352.90572333335876,Human,6330455,6.41023
84,2,gpt-5.1,10/03/2026,362.5980706214905,Recognition,6330456,2.68219
84,2,gpt-5.1,10/03/2026,365.28049182891846,Prediction,6330456,2.23717
84,2,gpt-5.1,10/03/2026,367.5507335662842,Robot,6330456,7.20302
84,2,gpt-5.1,10/03/2026,374.75375509262085,Human,6330456,6.85003
84,2,gpt-5.1,10/03/2026,384.8746416568756,Recognition,6226661,2.37227
84,2,gpt-5.1,10/03/2026,387.247195482254,Prediction,6226661,1.98177
84,2,gpt-5.1,10/03/2026,389.2662239074707,Robot,6226661,7.80708
84,2,gpt-5.1,10/03/2026,397.0733060836792,Human,6226661,7.85961
84,2,gpt-5.1,10/03/2026,419.87695050239563,Human,,22.04712
86,1,gpt-5.1,10/03/2026,3.31307315826416,Recognition,6086771,2.2175
86,1,gpt-5.1,10/03/2026,5.530678033828735,Prediction,6086771,3.35955
86,1,gpt-5.1,10/03/2026,8.904160499572754,Robot,6086771,8.26851
86,1,gpt-5.1,10/03/2026,17.172673225402832,Human,6086771,9.09169
86,1,gpt-5.1,10/03/2026,29.52223491668701,Recognition,6330459,3.92879
86,1,gpt-5.1,10/03/2026,33.4512140750885,Prediction,6330459,3.37088
86,1,gpt-5.1,10/03/2026,36.85053277015686,Robot,6330459,7.36999
86,1,gpt-5.1,10/03/2026,44.22052717208862,Human,6330459,13.41996
86,1,gpt-5.1,10/03/2026,60.91864371299744,Recognition,4610745,2.97676
86,1,gpt-5.1,10/03/2026,63.89560031890869,Prediction,4610745,2.36246
86,1,gpt-5.1,10/03/2026,66.28540372848511,Robot,4610745,7.94212
86,1,gpt-5.1,10/03/2026,74.22753167152405,Human,4610745,4.57875
86,1,gpt-5.1,10/03/2026,98.20747518539429,Recognition,6335178,3.95266
86,1,gpt-5.1,10/03/2026,102.1603193283081,Prediction,6335178,2.1984
86,1,gpt-5.1,10/03/2026,104.40117502212524,Robot,6335178,8.01609
86,1,gpt-5.1,10/03/2026,112.41727209091187,Human,6335178,8.37713
86,1,gpt-5.1,10/03/2026,124.05326390266418,Recognition,6335170,2.92839
86,1,gpt-5.1,10/03/2026,126.98183941841125,Prediction,6335170,2.76846
86,1,gpt-5.1,10/03/2026,129.8128046989441,Robot,6335170,8.45205
86,1,gpt-5.1,10/03/2026,138.26485991477966,Human,6335170,8.93217
86,1,gpt-5.1,10/03/2026,150.47750687599182,Recognition,4648231,2.58049
86,1,gpt-5.1,10/03/2026,153.05824327468872,Prediction,4648231,3.58898
86,1,gpt-5.1,10/03/2026,156.69588685035706,Robot,4648231,7.96754
86,1,gpt-5.1,10/03/2026,164.66342568397522,Human,4648231,11.47639
86,1,gpt-5.1,10/03/2026,179.39735770225525,Recognition,4648238,7.56576
86,1,gpt-5.1,10/03/2026,186.96331667900085,Prediction,4648238,2.03016
86,1,gpt-5.1,10/03/2026,189.04625391960144,Robot,4648238,7.67204
86,1,gpt-5.1,10/03/2026,196.71829557418823,Human,4648238,6.4205
86,1,gpt-5.1,10/03/2026,206.41733717918396,Recognition,6192849,3.97435
86,1,gpt-5.1,10/03/2026,210.39188313484192,Prediction,6192849,3.81731
86,1,gpt-5.1,10/03/2026,214.29552459716797,Robot,6192849,8.01364
86,1,gpt-5.1,10/03/2026,222.30916929244995,Human,6192849,5.64524
86,1,gpt-5.1,10/03/2026,250.1064829826355,Recognition,6086771,2.35378
86,1,gpt-5.1,10/03/2026,252.46044278144836,Prediction,6086771,2.38378
86,1,gpt-5.1,10/03/2026,254.8924286365509,Robot,6086771,8.83971
86,1,gpt-5.1,10/03/2026,263.7321455478668,Human,6086771,2.38936
86,1,gpt-5.1,10/03/2026,269.4239430427551,Recognition,6056475,2.25637
86,1,gpt-5.1,10/03/2026,271.6804943084717,Prediction,6056475,3.79053
86,1,gpt-5.1,10/03/2026,275.4930844306946,Robot,6056475,7.28633
86,1,gpt-5.1,10/03/2026,282.77941846847534,Human,6056475,4.51385
86,1,gpt-5.1,10/03/2026,290.5692129135132,Recognition,,2.2713
86,1,gpt-5.1,10/03/2026,296.1116225719452,Recognition,6286272,2.39329
86,1,gpt-5.1,10/03/2026,298.5110385417938,Prediction,6286272,2.28218
86,1,gpt-5.1,10/03/2026,300.8370909690857,Robot,6286272,7.34961
86,1,gpt-5.1,10/03/2026,308.1867015361786,Human,6286272,3.62938
86,1,gpt-5.1,10/03/2026,315.08934688568115,Recognition,6056492,9.33586
86,1,gpt-5.1,10/03/2026,324.4253659248352,Prediction,6056492,3.47268
86,1,gpt-5.1,10/03/2026,327.92956352233887,Robot,6056492,7.55971
86,1,gpt-5.1,10/03/2026,335.48927664756775,Human,6056492,4.01401
86,1,gpt-5.1,10/03/2026,342.7671663761139,Recognition,6330455,2.70788
86,1,gpt-5.1,10/03/2026,345.4753339290619,Prediction,6330455,2.68098
86,1,gpt-5.1,10/03/2026,348.2008156776428,Robot,6330455,7.84851
86,1,gpt-5.1,10/03/2026,356.0493323802948,Human,6330455,3.86908
86,1,gpt-5.1,10/03/2026,363.185587644577,Recognition,6330456,3.03658
86,1,gpt-5.1,10/03/2026,366.22244238853455,Prediction,6330456,2.59909
86,1,gpt-5.1,10/03/2026,368.85441541671753,Robot,6330456,7.19369
86,1,gpt-5.1,10/03/2026,376.0481083393097,Human,6330456,5.66154
86,1,gpt-5.1,10/03/2026,384.9687485694885,Recognition,6226661,2.98383
86,1,gpt-5.1,10/03/2026,387.9529595375061,Prediction,6226661,2.29278
86,1,gpt-5.1,10/03/2026,390.27707600593567,Robot,6226661,7.8105
86,1,gpt-5.1,10/03/2026,398.0875816345215,Human,6226661,3.99822
86,1,gpt-5.1,10/03/2026,415.2771108150482,Human,,23.27108
