id,test,model,date,timestamp,agent,component,time
36,1,gpt-5.1,19/02/2026,40.98675489425659,Human,2,18.49341
36,1,gpt-5.1,19/02/2026,62.76590871810913,Recognition,3,2.15909
36,1,gpt-5.1,19/02/2026,64.92519974708557,Prediction,3,2.44544
36,1,gpt-5.1,19/02/2026,67.40246558189392,Robot,3,6.66471
36,1,gpt-5.1,19/02/2026,74.06718325614929,Human,3,12.65335
36,1,gpt-5.1,19/02/2026,89.9805371761322,Recognition,4,2.10478
36,1,gpt-5.1,19/02/2026,92.0854845046997,Prediction,4,2.33095
36,1,gpt-5.1,19/02/2026,94.45642495155334,Robot,4,8.24423
36,1,gpt-5.1,19/02/2026,102.70065498352051,HRC,4,19.17797
36,1,gpt-5.1,19/02/2026,121.87862730026245,Human,4,27.8425
36,1,gpt-5.1,19/02/2026,152.99104046821594,Recognition,5,2.39396
36,1,gpt-5.1,19/02/2026,155.38525009155273,Prediction,5,4.03483
36,1,gpt-5.1,19/02/2026,159.4436650276184,Robot,5,8.17534
36,1,gpt-5.1,19/02/2026,167.61900162696838,Human,5,15.37363
36,1,gpt-5.1,19/02/2026,186.28885793685913,Recognition,6,3.4442
36,1,gpt-5.1,19/02/2026,189.73324728012085,Prediction,6,2.51203
36,1,gpt-5.1,19/02/2026,192.2898507118225,Robot,6,6.97657
36,1,gpt-5.1,19/02/2026,199.26642203330994,Human,6,14.40605
36,1,gpt-5.1,19/02/2026,216.9512529373169,Recognition,7,2.28719
36,1,gpt-5.1,19/02/2026,219.23863744735718,Prediction,7,2.1194
36,1,gpt-5.1,19/02/2026,221.39024782180786,Robot,7,8.59646
36,1,gpt-5.1,19/02/2026,229.9867103099823,Human,7,17.25384
36,1,gpt-5.1,19/02/2026,250.53509306907654,Recognition,8,2.402
36,1,gpt-5.1,19/02/2026,252.93745493888855,Prediction,8,2.23156
36,1,gpt-5.1,19/02/2026,255.20920658111572,Robot,8,7.97722
36,1,gpt-5.1,19/02/2026,263.18643403053284,Human,8,19.9363
36,1,gpt-5.1,19/02/2026,286.3915042877197,Recognition,9,3.43438
36,1,gpt-5.1,19/02/2026,289.82611083984375,Prediction,9,1.98271
